sub_A,sub_B,utility_A,utility_B,cvar_A,cvar_B,symmetric,no_convergence
0.45,0.2,8.916899831397668,9.778608361210086,5.063238906407745,5.058852278385924,0,0
0.45,0.25,8.98974467394851,9.747073327612277,5.150742130874774,5.108867254423836,0,0
0.45,0.30000000000000004,9.072156015412832,9.697368245878245,5.237817493325623,5.166521141064578,0,0
0.45,0.35000000000000003,9.16442606389445,9.62469986242381,5.257770922076375,5.222868435720122,0,0
0.45,0.4,9.264130505911103,9.518675139657207,5.228785578734611,5.220901089772241,0,0
0.45,0.45,9.374141569758986,9.37411244384307,5.226542414517619,5.226555576939716,1,0
0.45,0.5,9.489941083806883,9.179226017063746,5.182109375899543,5.164629237662565,0,0
0.45,0.55,9.613421580322893,8.926100521564527,5.158770920628949,5.075719356770907,0,0
0.45,0.6000000000000001,9.738128395267863,8.601219161117344,5.097730416992794,4.91071493428352,0,0
0.45,0.65,9.864114478659006,8.193422419867419,5.02367820106567,4.6884435596720575,0,0
0.45,0.7000000000000001,9.9850665829167,7.687167708815768,4.908985296818326,4.375706611695777,0,0
0.45,0.75,10.104911644056232,7.063620393289675,4.81110274439219,4.009898048241654,0,0
0.45,0.8,10.21786098393072,6.286024248478522,4.629810985390827,3.484458486695409,0,0
0.45,0.8500000000000001,10.32878256011149,5.303625225059359,4.425690181534345,2.8153495201889838,0,0
0.5,0.0,8.470132573731123,9.833188846406166,4.576325660406355,4.643949988845433,0,0
0.5,0.05,8.515999961491463,9.84121429678847,4.6763803466395615,4.736470053290508,0,0
0.5,0.1,8.567625942891297,9.845423222078947,4.772370668348455,4.821264438167693,0,0
0.5,0.15000000000000002,8.624798779874874,9.841823023107029,4.850165073421663,4.8828882111192025,0,0
0.5,0.2,8.69027063125372,9.829675036840792,4.943423305244246,4.953604407424873,0,0
0.5,0.25,8.767163940035806,9.810121534369744,5.072060859878267,5.050806237486963,0,0
0.5,0.30000000000000004,8.852212267352526,9.770589698938208,5.151393077130904,5.106363262841124,0,0
0.5,0.35000000000000003,8.94957530932615,9.710108277370264,5.174522537439259,5.164044779164985,0,0
0.5,0.4,9.058620576636939,9.619485603354683,5.178945611088604,5.192716849930924,0,0
0.5,0.45,9.179131643477415,9.490566529712899,5.167820145126682,5.185271981338684,0,0
0.5,0.5,9.313688161669083,9.31376538672696,5.190201885095275,5.1902450421160795,1,0
0.5,0.55,9.456737265987117,9.074247212454534,5.170821216114382,5.108754610135527,0,0
0.5,0.6000000000000001,9.605101433520531,8.75903799298067,5.118205172804079,4.945918760118773,0,0
0.5,0.65,9.756883049312211,8.3545705682885,5.053051521995698,4.722154299463685,0,0
0.5,0.7000000000000001,9.908676260685095,7.845450349535474,4.984380177009611,4.437011020307469,0,0
0.5,0.75,10.053501297918407,7.209460039046001,4.872112790131472,4.042594774591752,0,0
